Token,PRT
merces,1.0194792962748438
conduco,1.0171567279683094
admixtus,1.030881815655856
passum,1.023315395504753
pergamenus,1.0451946646106514
nuntio,1.0175352601419703
eume,1.0151187026784219
auoco,1.02226170586393
domesticus,1.0257833503999507
praesto,1.0139253544915885
pedes,1.0172011921296549
priusquam,1.02604915493155
sentio,1.0085649670508827
aut,1.0056130069515694
rursus,1.0130551216381127
fio,1.0096618648215154
discrimen,1.0140006685778735
detractans,1.0848619891872135
post,1.0128844830292565
dies,1.1115716116335268
rego,1.0104368708527496
ubi,1.0120986978076403
copia,1.0201143009464437
adlo,1.0694580371092126
sub,1.0088189496055213
audio,1.0236727296290407
consul,1.020805621081978
macedonia,1.0096464315112028
hellespontus,1.0782831038677196
opus,1.028987486772894
urgeo,1.0061082946465076
de,1.0217881629037144
pax,1.0184420810940684
tumulus,1.0154227026152864
quidam,1.0123409024507422
equitatus,1.0163433072258976
sex,1.0125548057772036
campus,1.0042671676624508
descendo,1.0203019037930392
missus,1.016378094810856
caduceator,1.060466279319442
accio,1.0160089753066428
adhibeo,1.0086280262358946
aspernor,1.011120921321377
honestus,1.014391022540389
impono,1.0095773519639086
inquam,1.0110939875606366
includo,1.0063269359787688
obsedior,1.133468849701682
uelut,1.0216833778389456
lex,1.019754921589837
accipio,1.011898841093095
iste,1.013661812648321
sine,1.0068646194116342
auctoritas,1.0262512509894905
senatus,1.018268387012508
pango,1.036424057479065
egon,1.1194951800337531
do,1.0079143416608403
quaero,1.0108047533781424
extemplo,1.0516618387503531
deduco,1.0131666488215876
an,1.0066440532174665
resto,1.0072355285826193
ergo,1.0371192034394057
hiberna,1.0249495046130992
reduco,1.0158973751589193
exhaurio,1.0090841060202518
commeatus,1.0231908274199901
penis,1.0602459951377317
instauro,1.045150388956397
nouus,1.00808476335279
integro,1.0270751447280662
impetus,1.010063114134338
prolato,1.384074773559389
remitto,1.0076781237499535
hiemps,1.0112174559067972
dium,1.036774268900324
perficio,1.0203588683108726
uinco,1.0044147702448005
responsum,1.0138712504635847
aduentus,1.0224607547292848
nequiquam,1.0248883324712783
primum,1.0110531631027055
seleuco,1.0167971490046521
iter,1.0100191502029705
opulentus,1.0133021907629003
thebis,1.1502066019240158
carmen,1.0046288861128267
homus,1.0239036340695962
nobilito,1.0470282305182363
ullus,1.0097975038093379
pario,1.0214026672774184
praeda,1.0104942606688678
circumveco,1.1004251441776474
eumen,1.0601440935720405
forte,1.0206676298306336
achaia,1.0134476250583222
centum,1.0087593844320073
praepono,1.0150383709451927
egredior,1.0271465138874518
obuius,1.0152609726289117
ueteranus,1.025799406429491
dux,1.0104827578397835
philopoemen,1.0647251522006818
graecus,1.00657713523208
imperator,1.5978929456939592
discipulus,1.0743700124437559
biduum,1.0227794565469723
quies,1.0100150762841436
homo,1.0196535896577084
equus,1.0070681745823276
