Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
scelus,1030,1178,0.8046391,0,"[('facinus', 0.8019251227378845), ('flagitium', 0.7151605486869812), ('parricidium', 0.6982654929161072), ('nefarius', 0.6810300350189209), ('nefas', 0.6554279327392578), ('supplicium', 0.6518546342849731), ('furor', 0.6516724228858948), ('exitium', 0.6500832438468933), ('poena', 0.6490772366523743), ('crudelissimus', 0.6445297598838806)]",1030,1.0,1,"[('facinus', 0.7922624945640564), ('crimen', 0.7767658829689026), ('nefas', 0.7214794754981995), ('insons', 0.7176104784011841), ('supplicium', 0.7043618559837341), ('flagitium', 0.6882009506225586), ('innocens', 0.6793598532676697), ('inuidia', 0.6713725924491882), ('nefandus', 0.6664102077484131), ('reus', 0.6635929346084595)]"
primum,1030,1178,0.62451386,0,"[('primus', 0.598085343837738), ('demos', 0.5799400806427002), ('prior', 0.5379164218902588), ('primo', 0.4830351173877716), ('potissimum', 0.41764184832572937), ('laetior', 0.41295599937438965), ('principium', 0.40114396810531616), ('potior', 0.3953649401664734), ('magis', 0.3789767026901245), ('coepo', 0.364703893661499)]",1030,1.0,1,"[('primo', 0.6310421228408813), ('primus', 0.5396217107772827), ('deinde', 0.4668574035167694), ('Apulus', 0.45018237829208374), ('mox', 0.4458514153957367), ('coepio', 0.43820708990097046), ('postquam', 0.4200090169906616), ('dein', 0.41324836015701294), ('Athenae', 0.40689074993133545), ('Lesbius', 0.3930664658546448)]"
prope,1030,1174,0.53636897,0,"[('paene', 0.516055703163147), ('appropinquo', 0.5050233602523804), ('fermes', 0.44276368618011475), ('excedo', 0.43525734543800354), ('intra', 0.43318021297454834), ('propior', 0.4219873547554016), ('circumuallo', 0.4209451675415039), ('circumsedeo', 0.41611650586128235), ('aduento', 0.41150692105293274), ('profligatus', 0.40370991826057434)]",1030,1.0,1,"[('propinquo', 0.5586143732070923), ('Rhodanus', 0.5529201030731201), ('uicina', 0.5508638620376587), ('perrumpo', 0.5363491773605347), ('maritimus', 0.5291127562522888), ('ripa', 0.5290651917457581), ('nauigium', 0.5219759941101074), ('tutissimus', 0.51969313621521), ('situs', 0.5194995999336243), ('longe', 0.5158757567405701)]"
alo,1028,1172,0.7386986,0,"[('altus', 0.651168942451477), ('aerius', 0.6472629904747009), ('profundum', 0.6471789479255676), ('opacus', 0.6358461976051331), ('uentosus', 0.6315587162971497), ('pernix', 0.6230008602142334), ('rupes', 0.6194912195205688), ('umbrosus', 0.6141728162765503), ('arduus', 0.6124289631843567), ('altissimus', 0.6117666959762573)]",1028,1.0,1,"[('fluito', 0.5909885168075562), ('aetherius', 0.5885313749313354), ('aequoreus', 0.5767892003059387), ('curuus', 0.5704367756843567), ('recessus', 0.5697013139724731), ('uastus', 0.5676546096801758), ('Olympus', 0.5668237209320068), ('sublimo', 0.566388726234436), ('salum', 0.56453537940979), ('tumeo', 0.5622307062149048)]"
iaceo,1028,1172,0.8021265,0,"[('tego', 0.6193703413009644), ('proicio', 0.6075634956359863), ('premo', 0.6056951284408569), ('procumbo', 0.6024816036224365), ('haereo', 0.5942365527153015), ('contego', 0.577521562576294), ('prosterno', 0.5720808506011963), ('incubo', 0.5630294680595398), ('squaleo', 0.5602297186851501), ('exspiro', 0.5575047135353088)]",1028,1.0,1,"[('gemo', 0.6841122508049011), ('recubo', 0.6726217269897461), ('premo', 0.6564248204231262), ('palpito', 0.6525599956512451), ('cadauer', 0.6475245356559753), ('fleo', 0.6463078856468201), ('inhumatus', 0.646000862121582), ('tumulus', 0.6432365775108337), ('cecido', 0.6391083002090454), ('ingemo', 0.6363543272018433)]"
transeo,1027,1170,0.7563911,0,"[('peruenio', 0.6790783405303955), ('traduco', 0.670559823513031), ('transgredior', 0.6175926327705383), ('transitus', 0.5888800024986267), ('subsisto', 0.5865752100944519), ('progredior', 0.5796812176704407), ('transmitto', 0.5775561928749084), ('dirigo', 0.5711084604263306), ('traicio', 0.5685238838195801), ('procedo', 0.545217752456665)]",1027,1.0,1,"[('transmitto', 0.6718481183052063), ('pergo', 0.6549608111381531), ('peruenio', 0.6303247809410095), ('exeo', 0.5841264128684998), ('reuertor', 0.5761027336120605), ('declino', 0.5748857259750366), ('ingredior', 0.5702313780784607), ('deduco', 0.5585516691207886), ('dirigo', 0.5567680597305298), ('deuoluo', 0.5394139289855957)]"
traho,1024,1170,0.74780446,0,"[('uerto', 0.6551008224487305), ('abrumpo', 0.5996270179748535), ('effero', 0.5919367671012878), ('rapio', 0.5895758271217346), ('applico', 0.5821062922477722), ('premo', 0.5813154578208923), ('uerso', 0.580788791179657), ('haereo', 0.575951337814331), ('ruo', 0.5739334225654602), ('prolabor', 0.5680885314941406)]",1024,1.0,1,"[('haereo', 0.5964102149009705), ('serpo', 0.5913364291191101), ('innecto', 0.590832531452179), ('distendo', 0.5846698880195618), ('prorumpo', 0.5760740637779236), ('excutio', 0.5756940245628357), ('duco', 0.5743198394775391), ('diduco', 0.5709462761878967), ('retraho', 0.5675545930862427), ('curro', 0.5610297918319702)]"
exemplum,1023,1169,0.751211,0,"[('disciplina', 0.6064143180847168), ('exemplar', 0.5868884325027466), ('auctor', 0.576572597026825), ('praeceptum', 0.5704894065856934), ('uituperatio', 0.5522570610046387), ('antiquitas', 0.5512064099311829), ('moderatio', 0.5489160418510437), ('memoria', 0.5405757427215576), ('scriptor', 0.5261702537536621), ('praeceptor', 0.5258182883262634)]",1023,1.0,1,"[('documentum', 0.6184218525886536), ('memoria', 0.5449036359786987), ('antiquitas', 0.5419822335243225), ('opinio', 0.5251016020774841), ('institutio', 0.5231857299804688), ('doctrina', 0.516284167766571), ('comprobo', 0.5100894570350647), ('nouitas', 0.5092527270317078), ('regula', 0.5068284273147583), ('obseruatio', 0.5045893788337708)]"
facile,1020,1168,0.76510674,0,"[('aegre', 0.5773492455482483), ('celeriter', 0.5605180859565735), ('possum', 0.5274150967597961), ('magne', 0.5145720839500427), ('magis', 0.5102452039718628), ('commodior', 0.5095252990722656), ('satius', 0.5027986764907837), ('aequior', 0.5019078850746155), ('parum', 0.4907734990119934), ('uehementior', 0.4813392460346222)]",1020,1.0,1,"[('difficile', 0.6351850032806396), ('quiuis', 0.5524550080299377), ('difficilis', 0.5430684089660645), ('nequeo', 0.5427751541137695), ('incredibilis', 0.5412745475769043), ('facilis', 0.5270666480064392), ('parum', 0.5169130563735962), ('intellectus', 0.5148390531539917), ('alioqui', 0.5122774243354797), ('celeritas', 0.5038805603981018)]"
telum,1018,1166,0.7965698,0,"[('hasta', 0.7571995854377747), ('iaculus', 0.739576518535614), ('eminus', 0.7239543199539185), ('ictus', 0.7178733944892883), ('ensis', 0.7122938632965088), ('sagitta', 0.7098873257637024), ('comminus', 0.7063940763473511), ('ferrum', 0.703245997428894), ('iaculum', 0.6963160037994385), ('clipeus', 0.6894697546958923)]",1018,1.0,1,"[('mucro', 0.8389117121696472), ('sagitta', 0.8388640880584717), ('iaculus', 0.8272304534912109), ('ensis', 0.8058518767356873), ('ferrum', 0.7826433777809143), ('spiculum', 0.7735252380371094), ('ictus', 0.7704612016677856), ('missile', 0.7675076127052307), ('clipeus', 0.7570992112159729), ('hasta', 0.751858651638031)]"
auris,1016,1162,0.7688325,0,"[('sonus', 0.632267415523529), ('uox', 0.606120228767395), ('risus', 0.6043428182601929), ('os', 0.5637176036834717), ('modulatio', 0.5498121380805969), ('lingua', 0.5456011295318604), ('titubo', 0.5369423031806946), ('chorda', 0.5287022590637207), ('hilaritas', 0.5282899141311646), ('canticum', 0.5256235003471375)]",1016,1.0,1,"[('surdus', 0.6139466762542725), ('mutus', 0.6072858572006226), ('os', 0.6070396304130554), ('auditus', 0.6069604754447937), ('attono', 0.596337616443634), ('lingua', 0.5820695757865906), ('murmuro', 0.5647156834602356), ('sonus', 0.562582790851593), ('risus', 0.5565462708473206), ('uultus', 0.555454432964325)]"
consto,1016,1161,0.6711418,0,"[('appareo', 0.6050837635993958), ('discerno', 0.5543187856674194), ('emineo', 0.5532424449920654), ('dissimilis', 0.5345990657806396), ('reperio', 0.533782958984375), ('disto', 0.5243791937828064), ('habeo', 0.5235678553581238), ('ee', 0.5131505727767944), ('exsisto', 0.5050035715103149), ('congruo', 0.5028484463691711)]",1016,1.0,1,"[('definio', 0.5294526815414429), ('compositio', 0.5057104825973511), ('numero', 0.5001698136329651), ('sum', 0.4998372495174408), ('termino', 0.47829702496528625), ('metrum', 0.4749607443809509), ('cohaereo', 0.4695592224597931), ('insum', 0.46680304408073425), ('enumero', 0.46671217679977417), ('significo', 0.4604909420013428)]"
uultus,1015,1158,0.8010324,0,"[('obtutus', 0.6665686964988708), ('gena', 0.6623621582984924), ('aspectus', 0.6272028088569641), ('pallor', 0.6137939691543579), ('facies', 0.6080567240715027), ('toruus', 0.6063355803489685), ('incessus', 0.592903733253479), ('rubor', 0.5833346843719482), ('oculus', 0.573591947555542), ('lacrima', 0.5659906268119812)]",1015,1.0,1,"[('aspectus', 0.758461058139801), ('uisus', 0.7352656126022339), ('oculus', 0.675417423248291), ('speculum', 0.6620374321937561), ('incessus', 0.6485479474067688), ('pallor', 0.647437572479248), ('obtutus', 0.6335669755935669), ('ocellus', 0.6295386552810669), ('attonitus', 0.624530017375946), ('attono', 0.6164013147354126)]"
rursus,1014,1154,0.7215389,0,"[('retro', 0.608325719833374), ('paulatim', 0.607002854347229), ('iterum', 0.5426886081695557), ('sensis', 0.5415314435958862), ('subinde', 0.5061740279197693), ('recurro', 0.49924686551094055), ('cursus', 0.49181100726127625), ('uicis', 0.4843503534793854), ('relabor', 0.47516101598739624), ('paullisper', 0.4747931957244873)]",1014,1.0,1,"[('iterum', 0.6391588449478149), ('recurro', 0.46383342146873474), ('redux', 0.4567030072212219), ('aura', 0.45421552658081055), ('redeo', 0.4515940248966217), ('dehinc', 0.45150405168533325), ('ortus', 0.44554778933525085), ('paulatim', 0.4453776478767395), ('celer', 0.4421249032020569), ('superus', 0.43381166458129883)]"
longe,1014,1153,0.68680066,0,"[('procul', 0.6642643809318542), ('recedo', 0.5336489081382751), ('semoueo', 0.5084179639816284), ('propior', 0.5035454630851746), ('disto', 0.4892809987068176), ('angustior', 0.47503772377967834), ('absum', 0.4478670060634613), ('passus', 0.44483575224876404), ('secus', 0.4406977593898773), ('progredior', 0.43208909034729004)]",1014,1.0,1,"[('procul', 0.6323414444923401), ('prope', 0.5158756971359253), ('remotus', 0.502403974533081), ('accessus', 0.49646294116973877), ('aquilo', 0.4696788787841797), ('disto', 0.4670560956001282), ('declino', 0.4668995440006256), ('abdo', 0.46689119935035706), ('latus', 0.4666251838207245), ('late', 0.4608977437019348)]"
secundum,1009,1152,0.62917817,0,"[('assigno', 0.5782791376113892), ('constituo', 0.5752167105674744), ('coniunctum', 0.5648044347763062), ('positio', 0.560593843460083), ('obseruo', 0.5596636533737183), ('definio', 0.5422754883766174), ('qualitas', 0.5163240432739258), ('deinceps', 0.5117650628089905), ('uti', 0.508188009262085), ('extremitas', 0.5078814029693604)]",1009,1.0,1,"[('iuxta', 0.5664451718330383), ('declaro', 0.5642393231391907), ('institutio', 0.5558871030807495), ('praescribo', 0.551455557346344), ('dispositio', 0.5457225441932678), ('generalis', 0.5426684021949768), ('unusquisque', 0.5282595753669739), ('aeque', 0.5280218124389648), ('principalis', 0.5187137126922607), ('manifesto', 0.5182003974914551)]"
secundus,1007,1151,0.50700426,0,"[('prosperus', 0.6275497078895569), ('aduerto', 0.5532934665679932), ('gesno', 0.5182677507400513), ('secundo', 0.5030136704444885), ('aduerdo', 0.4717073142528534), ('tertius', 0.4661117494106293), ('gerendus', 0.4294128119945526), ('decimus', 0.42897719144821167), ('euentum', 0.4264490306377411), ('quartus', 0.41885513067245483)]",1007,1.0,1,"[('secundo', 0.6638689041137695), ('tertius', 0.635085940361023), ('quintus', 0.6267204284667969), ('quartus', 0.621471107006073), ('primus', 0.5601246356964111), ('uicesimus', 0.5488110184669495), ('nouissimus', 0.5441998839378357), ('sextus', 0.53581303358078), ('undecimus', 0.5244356989860535), ('tricesimus', 0.5233548879623413)]"
suscipio,1001,1150,0.5029342,0,"[('administro', 0.607282817363739), ('subeundus', 0.5742250680923462), ('suscipiendus', 0.5724890232086182), ('priuo', 0.5410422682762146), ('patrocinium', 0.5312319993972778), ('conseruo', 0.5079607963562012), ('inimicitia', 0.4905640482902527), ('conseruandus', 0.48857519030570984), ('reseruo', 0.48175039887428284), ('incolumitas', 0.4795398712158203)]",1001,1.0,1,"[('accipio', 0.6006331443786621), ('recipio', 0.575260579586029), ('praesto', 0.5453413128852844), ('depono', 0.5427758097648621), ('patro', 0.5314817428588867), ('datum', 0.507457971572876), ('offero', 0.5027409791946411), ('excipio', 0.49897676706314087), ('tribuo', 0.49830329418182373), ('detineo', 0.49712851643562317)]"
tribunus,996,1141,0.52761996,0,"[('tribunatus', 0.6005025506019592), ('comitium', 0.5758334994316101), ('intercessio', 0.5577879548072815), ('gregarius', 0.552643358707428), ('rogatio', 0.5497058033943176), ('dictator', 0.5440677404403687), ('collega', 0.5431008338928223), ('patricius', 0.5424271821975708), ('prouocatio', 0.535615861415863), ('suffragium', 0.5322282910346985)]",996,1.0,1,"[('centurio', 0.784483015537262), ('praeficio', 0.7839652895927429), ('praefectus', 0.7645305395126343), ('quaestor', 0.7316096425056458), ('magistratus', 0.7159106731414795), ('militaris', 0.7122741341590881), ('legio', 0.7106539607048035), ('seditiosus', 0.700778067111969), ('optimas', 0.6943644285202026), ('praetorium', 0.6817729473114014)]"
flumen,996,1140,0.7566299,0,"[('amnis', 0.8790360689163208), ('ripa', 0.8190188407897949), ('alueus', 0.7928292155265808), ('uadum', 0.7796287536621094), ('Rhodanus', 0.771128237247467), ('Padus', 0.7683548927307129), ('fluuius', 0.7653406858444214), ('pons', 0.736362099647522), ('stagnum', 0.7304733991622925), ('Nilus', 0.7263132333755493)]",996,1.0,1,"[('amnis', 0.8648083209991455), ('fluuius', 0.8415685296058655), ('ripa', 0.7903252840042114), ('Rhodanus', 0.7624874711036682), ('Euphrates', 0.7622039914131165), ('gurges', 0.7514551281929016), ('unda', 0.7383849024772644), ('alueus', 0.7375284433364868), ('Nilus', 0.735409140586853), ('aequor', 0.7214037179946899)]"
cerno,994,1139,0.7666076,0,"[('aspicio', 0.6437703967094421), ('conspicio', 0.6011642217636108), ('stupeo', 0.5733018517494202), ('uisus', 0.5700916647911072), ('aspecto', 0.5582495331764221), ('adspicio', 0.5549838542938232), ('uideo', 0.544680655002594), ('perlustro', 0.5406460762023926), ('mico', 0.5372742414474487), ('attollo', 0.5314396619796753)]",994,1.0,1,"[('aspicio', 0.7572911381721497), ('conspicio', 0.6751664876937866), ('uisus', 0.6415671706199646), ('contemplo', 0.605083167552948), ('stupeo', 0.5968956351280212), ('uoluo', 0.5946325659751892), ('pando', 0.5945992469787598), ('iubar', 0.592919647693634), ('intueor', 0.592211127281189), ('emico', 0.586113452911377)]"
plenus,994,1136,0.6545057,0,"[('impleo', 0.633655309677124), ('largus', 0.5460079908370972), ('gestio', 0.5456923842430115), ('purus', 0.5254193544387817), ('laetus', 0.5222350358963013), ('repleo', 0.5220500826835632), ('commisceo', 0.49803078174591064), ('langueo', 0.497667521238327), ('hilaris', 0.4898745119571686), ('permulceo', 0.48379048705101013)]",994,1.0,1,"[('repleo', 0.6078397631645203), ('compleo', 0.6062057614326477), ('cresco', 0.5398424863815308), ('purus', 0.5024663209915161), ('capax', 0.4965418577194214), ('perfectus', 0.4900795519351959), ('lucidus', 0.4893592894077301), ('consummo', 0.48480066657066345), ('aptus', 0.4755955636501312), ('luceo', 0.472665011882782)]"
iuuenis,994,1136,0.7272933,0,"[('Peleus', 0.652650773525238), ('impiger', 0.6482139229774475), ('magnanimus', 0.61909019947052), ('heros', 0.6162714958190918), ('Aeacides', 0.6152089238166809), ('Aeneas', 0.5992051959037781), ('Ascanius', 0.5960538387298584), ('Achilles', 0.5894216895103455), ('nurus', 0.587245762348175), ('uirgo', 0.5819108486175537)]",994,1.0,1,"[('senex', 0.7122143507003784), ('puer', 0.7093978524208069), ('puella', 0.6639596223831177), ('complexus', 0.6111313104629517), ('coniunx', 0.6003345847129822), ('pubes', 0.5982219576835632), ('anus', 0.5940135717391968), ('adulescens', 0.5833221673965454), ('Cupido', 0.5827969908714294), ('iuuenta', 0.5810770988464355)]"
uinum,992,1131,0.7946314,0,"[('potio', 0.7836410403251648), ('panis', 0.7615422606468201), ('oleum', 0.7607688307762146), ('acetum', 0.755959153175354), ('merum', 0.7399703860282898), ('cibus', 0.7337027192115784), ('mulsum', 0.711087703704834), ('coquo', 0.7033498287200928), ('mel', 0.7009479999542236), ('austerus', 0.68092942237854)]",992,1.0,1,"[('oleum', 0.7391442060470581), ('merum', 0.7301948666572571), ('potio', 0.7250465154647827), ('mel', 0.706000030040741), ('potus', 0.6995525360107422), ('poculum', 0.6925594806671143), ('absinthium', 0.6925504207611084), ('coquo', 0.6779364347457886), ('lac', 0.6773812770843506), ('acetum', 0.6709148287773132)]"
uoluntas,992,1128,0.65248823,0,"[('auctoritas', 0.6734965443611145), ('utilitas', 0.5907737016677856), ('sententia', 0.5703387260437012), ('actio', 0.5635567307472229), ('necessitas', 0.559760570526123), ('aequitas', 0.5547924041748047), ('necessitudo', 0.5528126358985901), ('persuasio', 0.5492189526557922), ('obsequium', 0.5480067729949951), ('opinio', 0.5463278293609619)]",992,1.0,1,"[('arbitrium', 0.6113135814666748), ('consensus', 0.5763800740242004), ('conditio', 0.5389723777770996), ('indulgentia', 0.5282773971557617), ('effectus', 0.5276062488555908), ('pactum', 0.5272351503372192), ('mandatum', 0.5175309777259827), ('iudicium', 0.5174378156661987), ('malitia', 0.5125628113746643), ('bonum', 0.5085989236831665)]"
diuersus,991,1124,0.681989,0,"[('contrarius', 0.6063736081123352), ('dispar', 0.5856006145477295), ('uarius', 0.5346542596817017), ('dissimilis', 0.5326160192489624), ('duplex', 0.529888927936554), ('disparo', 0.529377818107605), ('uterque', 0.5237246155738831), ('iunctus', 0.5127767324447632), ('dissimilitudo', 0.5057334899902344), ('coeo', 0.5028705596923828)]",991,1.0,1,"[('uarius', 0.6878879070281982), ('multiplex', 0.6009707450866699), ('plurimus', 0.5519977807998657), ('uterque', 0.5408294200897217), ('coniunctum', 0.5210986733436584), ('multus', 0.4946623146533966), ('dispar', 0.4897071123123169), ('discerno', 0.48654016852378845), ('coeo', 0.47820964455604553), ('uniuersus', 0.46336954832077026)]"
