Word,Frequency_t_reference-last,Frequency_t0,"Cosine_similarity(w_t_reference-last,w_t0)",interval-0,neighbours_t0,Frequency_t1,"Cosine_similarity(w_t_reference-last,w_t1)",interval-1,neighbours_t1
inro,27,25,0.4973786,0,"[('pauesco', 0.5821342468261719), ('effo', 0.552947461605072), ('exhortatio', 0.5464433431625366), ('oblitero', 0.5331587791442871), ('repeo', 0.5324234962463379), ('captiuitas', 0.5282291173934937), ('detestor', 0.5229074358940125), ('abnuo', 0.5210644006729126), ('exposco', 0.519641637802124), ('denuntio', 0.5160820484161377)]",27,1.0,1,"[('ingemino', 0.7005245685577393), ('insanus', 0.6992347836494446), ('stimulo', 0.6924931406974792), ('liuor', 0.6882147192955017), ('rabidus', 0.6874639987945557), ('quatio', 0.687054455280304), ('luctificus', 0.6866148114204407), ('peremo', 0.6848656535148621), ('torpesco', 0.6819893717765808), ('excrucio', 0.681128978729248)]"
uirido,27,25,0.8505734,0,"[('pampineus', 0.8484132289886475), ('odoratus', 0.8449041247367859), ('messor', 0.8333959579467773), ('floridus', 0.829570472240448), ('uiridis', 0.8188455104827881), ('frondeo', 0.814900815486908), ('hyacinthus', 0.812879204750061), ('puniceus', 0.8120495080947876), ('fagus', 0.8119280338287354), ('croceus', 0.8117241859436035)]",27,1.0,1,"[('frondeo', 0.9060986042022705), ('amomum', 0.8911609053611755), ('ligustrum', 0.8897457122802734), ('cinnama', 0.8840382695198059), ('pampinus', 0.8818600177764893), ('croceus', 0.8803622126579285), ('crocus', 0.8788048624992371), ('fagus', 0.875325083732605), ('crustum', 0.8749521374702454), ('redoleo', 0.8735878467559814)]"
laxior,27,25,0.53719527,0,"[('latior', 0.711663544178009), ('flexuosus', 0.6944718956947327), ('oliuetum', 0.6535292267799377), ('operculum', 0.6472402215003967), ('camara', 0.6404412388801575), ('angustissimus', 0.6382665634155273), ('erraticus', 0.6370758414268494), ('extremitas', 0.6338362097740173), ('ualentior', 0.6324849724769592), ('maceria', 0.6315774321556091)]",27,1.0,1,"[('CCXL', 0.7207033634185791), ('citatus', 0.692717432975769), ('pertica', 0.683245837688446), ('triangulus', 0.6787421107292175), ('asser', 0.6700310111045837), ('demerdo', 0.6663545370101929), ('adhaeresco', 0.6660959720611572), ('transuerbero', 0.6640775203704834), ('palmus', 0.6623075604438782), ('Perse', 0.662090539932251)]"
adgnatus,27,25,0.49737966,0,"[('agnatus', 0.6631229519844055), ('paterfamilias', 0.6212354302406311), ('Cornelia', 0.5891273021697998), ('semis', 0.5741195678710938), ('Maeuius', 0.572239875793457), ('uncia', 0.5709863901138306), ('uii', 0.5706578493118286), ('capitus', 0.5667755603790283), ('pontificius', 0.5665358304977417), ('concumbo', 0.5625289678573608)]",27,1.0,1,"[('successio', 0.7417968511581421), ('pronepos', 0.6974356174468994), ('substituo', 0.6711828708648682), ('adoptiuus', 0.6618324518203735), ('emancipatus', 0.6577054858207703), ('agnatio', 0.6394779682159424), ('abnepos', 0.6354448795318604), ('substitutio', 0.6344724297523499), ('consanguineus', 0.6315134167671204), ('consanguinitas', 0.6214455962181091)]"
Habeo,27,25,0.31021547,0,"[('praeiudicium', 0.6603365540504456), ('Capito', 0.644814133644104), ('Clodius', 0.6360397934913635), ('adulterium', 0.6345254778862), ('indices', 0.622170090675354), ('Tiro', 0.620407223701477), ('Roscius', 0.6195616722106934), ('repetunda', 0.5982382297515869), ('ueneficium', 0.5976181030273438), ('necor', 0.5951060056686401)]",27,1.0,1,"[('Phaedra', 0.7163006067276001), ('itanus', 0.7058941125869751), ('alleuo', 0.7018136978149414), ('Nusquam', 0.6942163705825806), ('desertus', 0.6927713751792908), ('expergefacio', 0.6855392456054688), ('dido', 0.6840602159500122), ('alienigenus', 0.6830218434333801), ('fungus', 0.6822668313980103), ('oblitero', 0.6810451149940491)]"
obrepo,27,25,0.46616626,0,"[('obcaeco', 0.718331515789032), ('peredo', 0.6651057004928589), ('subrepo', 0.6568111777305603), ('peruigilo', 0.6369768977165222), ('anilis', 0.6362121105194092), ('inrepo', 0.6352085471153259), ('algor', 0.6297292709350586), ('deiectio', 0.629634439945221), ('perhorresco', 0.6285825371742249), ('trahendus', 0.6280102133750916)]",27,1.0,1,"[('uito', 0.6230106353759766), ('inrepo', 0.6151240468025208), ('incautus', 0.5996739268302917), ('causor', 0.5852099061012268), ('decipio', 0.5843563675880432), ('sterto', 0.5817898511886597), ('petulans', 0.5745437741279602), ('impudens', 0.5686356425285339), ('obdormio', 0.564959704875946), ('adpeto', 0.5608516335487366)]"
moro,27,25,0.5085646,0,"[('Naxos', 0.6836163997650146), ('retexo', 0.6188929080963135), ('distingo', 0.6158409118652344), ('parus', 0.6104809641838074), ('ladon', 0.600088357925415), ('Thybrae', 0.5996091961860657), ('Sicani', 0.5981045961380005), ('praegusto', 0.5841031670570374), ('Porta', 0.582804799079895), ('nubifer', 0.575534462928772)]",27,1.0,1,"[('fesdo', 0.5921573638916016), ('nanctus', 0.5886578559875488), ('praestolor', 0.5656411647796631), ('perago', 0.5641418099403381), ('teno', 0.554043173789978), ('recurso', 0.5515559911727905), ('reuenio', 0.5501492023468018), ('resumo', 0.5446913838386536), ('iuuaro', 0.5421413779258728), ('conprendo', 0.5420817732810974)]"
culex,27,25,0.48688912,0,"[('garrio', 0.7153028249740601), ('sutor', 0.7010179758071899), ('garrulus', 0.6912519335746765), ('placenta', 0.6861333847045898), ('ligustrum', 0.6772399544715881), ('rido', 0.673061192035675), ('nardus', 0.6716757416725159), ('depingo', 0.6713356375694275), ('lilium', 0.6705306172370911), ('crystallinus', 0.668944776058197)]",27,1.0,1,"[('saliua', 0.7609607577323914), ('ouillus', 0.7549672722816467), ('saxatilis', 0.7506735324859619), ('galbanum', 0.7477304339408875), ('pica', 0.7421725392341614), ('aquosus', 0.7416045665740967), ('ueruex', 0.7393373250961304), ('laeuis', 0.7372325658798218), ('miluus', 0.7354815602302551), ('muscus', 0.7318302989006042)]"
Caurus,27,25,0.48214924,0,"[('circinus', 0.8377591371536255), ('ceruina', 0.837028443813324), ('Orodes', 0.8344573378562927), ('XXIII', 0.834180474281311), ('Dionysia', 0.8226458430290222), ('septenus', 0.8128678798675537), ('marrubium', 0.8058828711509705), ('hirsuo', 0.8053548336029053), ('subluo', 0.8049831986427307), ('Febr', 0.7986652255058289)]",27,1.0,1,"[('sebum', 0.7878806591033936), ('Antiochius', 0.7585865259170532), ('Ammon', 0.709483802318573), ('Aram', 0.7009804248809814), ('L.o', 0.6741992235183716), ('XLI', 0.6675870418548584), ('XU', 0.6649560928344727), ('Laius', 0.6629469394683838), ('ur', 0.6628852486610413), ('UIIus', 0.6622541546821594)]"
odoratus,27,25,0.82182556,0,"[('pampineus', 0.8876168727874756), ('crocus', 0.8782438039779663), ('messor', 0.8718134760856628), ('fagus', 0.8645743727684021), ('frondeo', 0.8600843548774719), ('olens', 0.8581881523132324), ('myrtus', 0.8569379448890686), ('salix', 0.8557825684547424), ('apium', 0.855190098285675), ('floridus', 0.8530717492103577)]",27,1.0,1,"[('balsamum', 0.8563085198402405), ('frondeo', 0.846250057220459), ('Lyaeus', 0.840076208114624), ('uiola', 0.8392634391784668), ('amomum', 0.8372277021408081), ('cinnama', 0.836482048034668), ('fragro', 0.8318892121315002), ('lilium', 0.827908456325531), ('rosus', 0.8230103850364685), ('redoleo', 0.8224836587905884)]"
accensi,27,25,0.32953668,0,"[('redintegro', 0.6473711133003235), ('circumsto', 0.609800398349762), ('accendo', 0.5997610092163086), ('accensus', 0.5966739058494568), ('incitamentum', 0.5797228813171387), ('inconsultus', 0.5712137818336487), ('percello', 0.5707922577857971), ('furio', 0.569334089756012), ('acerrimus', 0.5687432885169983), ('conterreo', 0.5556729435920715)]",27,1.0,1,"[('socordia', 0.7247806191444397), ('maledicus', 0.7137207984924316), ('stomachor', 0.6858443021774292), ('inhaeresco', 0.6554065346717834), ('conuiuor', 0.65362948179245), ('prodendus', 0.6501559019088745), ('extortum', 0.6487780809402466), ('Erinys', 0.6481320261955261), ('bilinguis', 0.6471971869468689), ('emollio', 0.6460489630699158)]"
pugio,27,25,0.59591806,0,"[('uagina', 0.7045645713806152), ('sica', 0.652167558670044), ('percussor', 0.6497266888618469), ('confodio', 0.6266517043113708), ('iugulo', 0.6161124110221863), ('nouacula', 0.6144519448280334), ('capulum', 0.6041579246520996), ('praetextatus', 0.601094126701355), ('interimo', 0.6006368398666382), ('transfigo', 0.5957657694816589)]",27,1.0,1,"[('infixus', 0.8225101232528687), ('puluinus', 0.790581226348877), ('Auriga', 0.786113977432251), ('obdo', 0.7765538096427917), ('prehendo', 0.7746205925941467), ('cruentum', 0.7648772597312927), ('hamatus', 0.7627655863761902), ('conlisus', 0.7612555027008057), ('inhaeresco', 0.7527720332145691), ('equi', 0.7500619292259216)]"
Noster,27,25,0.32484114,0,"[('Arabia', 0.5886268615722656), ('distermino', 0.580285906791687), ('Ponticus', 0.5539564490318298), ('perueho', 0.5449804663658142), ('obiaceo', 0.5430561900138855), ('Antipatr', 0.5422049164772034), ('CCCC', 0.541757345199585), ('oceanum', 0.5410013198852539), ('promuntorium', 0.539135217666626), ('Ruber', 0.5382068753242493)]",27,1.0,1,"[('pulcrus', 0.6180281043052673), ('iucunde', 0.6064929366111755), ('pantomimus', 0.5969318747520447), ('inoffensus', 0.5905891060829163), ('amantus', 0.5889554619789124), ('sollertus', 0.588530421257019), ('seueo', 0.5871875286102295), ('reuiuisco', 0.579902172088623), ('attentior', 0.57359379529953), ('apte', 0.5714348554611206)]"
istinc,27,25,0.513431,0,"[('heus', 0.7092821002006531), ('Heus', 0.7046564817428589), ('herclus', 0.6731035709381104), ('extrudo', 0.6669368743896484), ('Sosia', 0.6515832543373108), ('ausculto', 0.6448767185211182), ('deludo', 0.636060893535614), ('Iamne', 0.632339596748352), ('puerus', 0.6300523281097412), ('abeo', 0.60551917552948)]",27,1.0,1,"[('quoue', 0.6262490749359131), ('inrisio', 0.6199110746383667), ('Lysander', 0.6195362210273743), ('quantulum', 0.6061892509460449), ('festinanter', 0.6053459048271179), ('pomarium', 0.604329526424408), ('morio', 0.6043198704719543), ('Thyess', 0.6024875044822693), ('fugium', 0.5991439819335938), ('Bacchides', 0.5990222692489624)]"
dispertio,27,25,0.25814354,0,"[('binus', 0.624058187007904), ('distribuo', 0.6233826279640198), ('bini', 0.617029070854187), ('permuto', 0.602365255355835), ('pertempto', 0.5904748439788818), ('adiecio', 0.5799014568328857), ('bifarius', 0.5793825387954712), ('diuido', 0.5675167441368103), ('conglobo', 0.5616781115531921), ('manipulus', 0.5615602135658264)]",27,1.0,1,"[('explendus', 0.5440943837165833), ('exsoluio', 0.4945657253265381), ('lucror', 0.4898182153701782), ('iniunctus', 0.4834621250629425), ('apero', 0.4797307550907135), ('inplio', 0.4755066931247711), ('cenula', 0.4746226668357849), ('portorium', 0.473660409450531), ('uilior', 0.47317689657211304), ('moreo', 0.47159621119499207)]"
uestigo,27,25,0.23720336,0,"[('opacus', 0.7518635988235474), ('gradior', 0.7227076292037964), ('deuius', 0.7112832069396973), ('aerius', 0.7061000466346741), ('uago', 0.7009850144386292), ('gelidus', 0.6974033713340759), ('Auernus', 0.6961513161659241), ('siluus', 0.6948550939559937), ('umbrosus', 0.6943175792694092), ('umeo', 0.6935819983482361)]",27,1.0,1,"[('inibi', 0.616032600402832), ('aquaticus', 0.6093207001686096), ('minutissimus', 0.6084452867507935), ('fabris', 0.6083312630653381), ('aliquatenus', 0.604451060295105), ('conueho', 0.5921522974967957), ('opaco', 0.5887749791145325), ('degredior', 0.5868399143218994), ('ratiocinor', 0.5840309262275696), ('impolitus', 0.5789976119995117)]"
retrorsum,27,25,0.35617763,0,"[('maturior', 0.7647762894630432), ('apprendo', 0.7617904543876648), ('Capio', 0.7597440481185913), ('daemon', 0.7485901117324829), ('redembo', 0.7389900088310242), ('XLUInI', 0.7349191308021545), ('l', 0.7248530983924866), ('funiculus', 0.7247169613838196), ('reuolubilis', 0.7242112755775452), ('spoliatio', 0.7204872369766235)]",27,1.0,1,"[('confinium', 0.7037036418914795), ('Notus', 0.6577180027961731), ('arctus', 0.6561251282691956), ('ascensus', 0.6485403776168823), ('prora', 0.6462489366531372), ('tergum', 0.6437334418296814), ('Argo', 0.6337911486625671), ('Arcton', 0.6273383498191833), ('aquilo', 0.6270657777786255), ('flexuosus', 0.6234521865844727)]"
inrepo,27,25,0.54166824,0,"[('ignesco', 0.6978986263275146), ('inretitus', 0.6967428922653198), ('profudo', 0.6962547898292542), ('morbidus', 0.6920363306999207), ('subrepo', 0.6784436702728271), ('permulceo', 0.6761545538902283), ('allicio', 0.6744309663772583), ('inspiro', 0.6735340356826782), ('resolutio', 0.6641022562980652), ('hebeto', 0.660041332244873)]",27,1.0,1,"[('circumspecto', 0.7166809439659119), ('diffugio', 0.6732707619667053), ('obsero', 0.6708253026008606), ('effugium', 0.655902624130249), ('straio', 0.6495080590248108), ('caupona', 0.6482334136962891), ('praepedio', 0.6477410793304443), ('effringo', 0.6471750140190125), ('licentior', 0.6411728858947754), ('sterto', 0.6407550573348999)]"
tractao,27,25,0.43978179,0,"[('demonstratio', 0.6277984976768494), ('adcommodo', 0.6266005039215088), ('concinnitas', 0.6243231296539307), ('corporeus', 0.6237667798995972), ('explano', 0.6087561249732971), ('confirmatio', 0.6072089076042175), ('explicandus', 0.6046186685562134), ('distinctio', 0.6037927269935608), ('consentaneus', 0.6010433435440063), ('enumeratio', 0.5985450744628906)]",27,1.0,1,"[('subtilus', 0.6534374952316284), ('infirmior', 0.6408794522285461), ('improuidus', 0.6346892714500427), ('uinolentia', 0.6213924884796143), ('inhabilis', 0.6197069883346558), ('credino', 0.6036776900291443), ('ingratissimus', 0.6035493612289429), ('temperatus', 0.6028522253036499), ('conceo', 0.5998502373695374), ('Ephesius', 0.5992285013198853)]"
municipalis,27,25,0.38503706,0,"[('sumptuosus', 0.6437095999717712), ('enormis', 0.6434189081192017), ('odorifer', 0.639034628868103), ('luxuries', 0.6237791180610657), ('refertus', 0.6223798394203186), ('refercio', 0.6068326234817505), ('plurifarius', 0.5917850732803345), ('uilitas', 0.5914340019226074), ('extruendus', 0.5908246636390686), ('uastissimus', 0.5874278545379639)]",27,1.0,1,"[('senatorius', 0.6823363900184631), ('praetorianus', 0.6591068506240845), ('consularis', 0.6287769079208374), ('praefectus', 0.6277057528495789), ('quaestura', 0.6229109764099121), ('ordinarius', 0.621044933795929), ('senator', 0.6168174743652344), ('comitia', 0.614388108253479), ('collegium', 0.6141565442085266), ('patron', 0.6137209534645081)]"
pugnator,27,25,0.45390582,0,"[('tenellus', 0.7755435705184937), ('apprendo', 0.7750727534294128), ('capulus', 0.7636982202529907), ('tapete', 0.7620768547058105), ('hirsuo', 0.75860595703125), ('onager', 0.7576798796653748), ('aerium', 0.7539290189743042), ('iaspis', 0.749995768070221), ('Lycao', 0.7493667602539062), ('glis', 0.7440028786659241)]",27,1.0,1,"[('septingenti', 0.7674394249916077), ('sescenti', 0.7306382060050964), ('bellator', 0.7174939513206482), ('rostratus', 0.7061542272567749), ('cataphractus', 0.7043170928955078), ('sexcenti', 0.6998896598815918), ('scuto', 0.6848615407943726), ('trecenti', 0.6825541853904724), ('ducentus', 0.6817386150360107), ('octingenti', 0.6790671348571777)]"
transporto,27,25,0.52007735,0,"[('transueho', 0.7201792001724243), ('traicio', 0.7186051607131958), ('transmitto', 0.7093141674995422), ('citerior', 0.6749535202980042), ('traieco', 0.6716083288192749), ('transduco', 0.6695825457572937), ('transmarinus', 0.6592867970466614), ('praeteruehor', 0.6477771997451782), ('Ligur', 0.6439510583877563), ('hiemo', 0.642257809638977)]",27,1.0,1,"[('persica', 0.7812652587890625), ('Thermodon', 0.7721962928771973), ('Lydus', 0.7693063020706177), ('Xerxes', 0.7669891715049744), ('Circa', 0.7618910670280457), ('aurifer', 0.7610323429107666), ('ladon', 0.7503188252449036), ('Epirotes', 0.7446438074111938), ('Bithyni', 0.7443922758102417), ('Cumae', 0.7438801527023315)]"
Leda,27,25,0.6715359,0,"[('Latona', 0.7751716375350952), ('haedus', 0.7162327766418457), ('uaccus', 0.7112943530082703), ('formosus', 0.6968384981155396), ('Erigo', 0.6845216751098633), ('uitulus', 0.676755428314209), ('lupa', 0.6765847206115723), ('Celaenus', 0.6758591532707214), ('progeneo', 0.6737002730369568), ('cycnus', 0.6716083884239197)]",27,1.0,1,"[('Latona', 0.8318331241607666), ('cygnus', 0.8258238434791565), ('Tyndareus', 0.7855992317199707), ('Alcmena', 0.7678899168968201), ('Sphinx', 0.7654589414596558), ('Pelia', 0.7600207328796387), ('Lemnius', 0.755298376083374), ('Castor', 0.7542340159416199), ('concubuo', 0.7524752020835876), ('Harmonia', 0.7505952715873718)]"
Baiae,27,25,0.5626442,0,"[('baianus', 0.7541409134864807), ('Baia', 0.7199558615684509), ('Misenus', 0.6928372383117676), ('clausus', 0.6845434308052063), ('Cimmerius', 0.6789684295654297), ('lacus', 0.6772232055664062), ('macellum', 0.675893247127533), ('dumetum', 0.6727893948554993), ('suburbanus', 0.6720994710922241), ('Chios', 0.6582976579666138)]",27,1.0,1,"[('cydnus', 0.7939295768737793), ('Simois', 0.7435973882675171), ('Caieta', 0.7328530550003052), ('ladon', 0.7251059412956238), ('aurifer', 0.7242250442504883), ('Thermodon', 0.7233031392097473), ('Bithyni', 0.7229181528091431), ('Caphereus', 0.721386194229126), ('subluo', 0.7158337235450745), ('sentina', 0.7150990962982178)]"
subtexo,27,25,0.6469901,0,"[('radia', 0.7580272555351257), ('Cyllenius', 0.7556777000427246), ('lucifer', 0.7401667237281799), ('roscidus', 0.7330905199050903), ('luceo', 0.73187255859375), ('uaporo', 0.7317034006118774), ('iubar', 0.7296778559684753), ('brumalis', 0.7209392786026001), ('colluceo', 0.7166777849197388), ('radius', 0.7067453265190125)]",27,1.0,1,"[('picea', 0.792165219783783), ('splendesco', 0.7510624527931213), ('rubesco', 0.7456340193748474), ('candentia', 0.7391272783279419), ('flammiger', 0.7361081838607788), ('candeo', 0.7309343814849854), ('roseus', 0.7276813387870789), ('albo', 0.7208684086799622), ('rubeo', 0.7200934886932373), ('rutilus', 0.7187522053718567)]"
nauicula,27,25,0.48515654,0,"[('actuarius', 0.7867547869682312), ('Mauretania', 0.7558599710464478), ('Massilia', 0.7477961778640747), ('Corcyra', 0.7348660230636597), ('Locrus', 0.7298124432563782), ('massiliensis', 0.7296029329299927), ('fidelus', 0.7288283109664917), ('Thessalonica', 0.7264593839645386), ('Ostia', 0.7190384864807129), ('Rauenna', 0.7180128693580627)]",27,1.0,1,"[('cumba', 0.7338737845420837), ('saepes', 0.7224425673484802), ('margo', 0.7165349721908569), ('prora', 0.7141018509864807), ('adnato', 0.7137992978096008), ('montanus', 0.7113741636276245), ('remus', 0.7065061926841736), ('linter', 0.705866813659668), ('scapha', 0.7036120295524597), ('uadum', 0.7030628323554993)]"
